;   
;  IMD Data
;   
;  Saved on Wed Aug 27 15:25:28 2025
;   
;  Structure: 
;   
;  [Ti/C] multilayer, N=10, d=173.00 A, Gamma=0.312
;      Ti layer (1), rho=4.550 g/cm3, z=54.00 A, sigma[Ti]=4.00 A
;      C layer (2), rho=2.200 g/cm3, z=119.00 A, sigma=4.00 A
;  Si substrate, rho=2.330 g/cm3
;   
;  
;   
;  Theta=0.400 deg
;   
;  E [eV] 	R
       51070.000   6.1596758e-007
       51080.000   1.0767838e-006
       51090.000   1.6848279e-006
       51100.000   2.4504557e-006
       51110.000   3.3833788e-006
       51120.000   4.4925505e-006
       51130.000   5.7860546e-006
       51140.000   7.2709991e-006
       51150.000   8.9534138e-006
       51160.000   1.0838155e-005
       51170.000   1.2928818e-005
       51180.000   1.5227656e-005
       51190.000   1.7735512e-005
       51200.000   2.0451759e-005
       51210.000   2.3374246e-005
       51220.000   2.6499269e-005
       51230.000   2.9821540e-005
       51240.000   3.3334179e-005
       51250.000   3.7028714e-005
       51260.000   4.0895096e-005
       51270.000   4.4921730e-005
       51280.000   4.9095515e-005
       51290.000   5.3401904e-005
       51300.000   5.7824972e-005
       51310.000   6.2347496e-005
       51320.000   6.6951059e-005
       51330.000   7.1616148e-005
       51340.000   7.6322276e-005
       51350.000   8.1048114e-005
       51360.000   8.5771625e-005
       51370.000   9.0470211e-005
       51380.000   9.5120868e-005
       51390.000   9.9700342e-005
       51400.000    0.00010418530
       51410.000    0.00010855248
       51420.000    0.00011277887
       51430.000    0.00011684190
       51440.000    0.00012071956
       51450.000    0.00012439059
       51460.000    0.00012783465
       51470.000    0.00013103247
       51480.000    0.00013396598
       51490.000    0.00013661846
       51500.000    0.00013897469
       51510.000    0.00014102100
       51520.000    0.00014274550
       51530.000    0.00014413804
       51540.000    0.00014519039
       51550.000    0.00014589626
       51560.000    0.00014625134
       51570.000    0.00014625336
       51580.000    0.00014590213
       51590.000    0.00014519948
       51600.000    0.00014414931
       51610.000    0.00014275753
       51620.000    0.00014103201
       51630.000    0.00013898255
       51640.000    0.00013662077
       51650.000    0.00013396005
       51660.000    0.00013101540
       51670.000    0.00012780339
       51680.000    0.00012434198
       51690.000    0.00012065037
       51700.000    0.00011674893
       51710.000    0.00011265896
       51720.000    0.00010840260
       51730.000    0.00010400261
       51740.000   9.9482233e-005
       51750.000   9.4865021e-005
       51760.000   9.0174656e-005
       51770.000   8.5434783e-005
       51780.000   8.0668841e-005
       51790.000   7.5899901e-005
       51800.000   7.1150505e-005
       51810.000   6.6442515e-005
       51820.000   6.1796964e-005
       51830.000   5.7233929e-005
       51840.000   5.2772393e-005
       51850.000   4.8430140e-005
       51860.000   4.4223649e-005
       51870.000   4.0167999e-005
       51880.000   3.6276799e-005
       51890.000   3.2562119e-005
       51900.000   2.9034442e-005
       51910.000   2.5702629e-005
       51920.000   2.2573895e-005
       51930.000   1.9653807e-005
       51940.000   1.6946287e-005
       51950.000   1.4453634e-005
       51960.000   1.2176557e-005
       51970.000   1.0114223e-005
       51980.000   8.2643144e-006
       51990.000   6.6231009e-006
       52000.000   5.1855161e-006
       52010.000   3.9452525e-006
       52020.000   2.8948484e-006
       52030.000   2.0258040e-006
       52040.000   1.3286886e-006
       52050.000   7.9325604e-007
       52060.000   4.0856413e-007
       52070.000   1.6309711e-007
       52080.000   4.4888522e-008
       52090.000   4.1644572e-008
       52100.000   1.4086624e-007
       52110.000   3.2996909e-007
       52120.000   5.9639980e-007
       52130.000   9.2774813e-007
       52140.000   1.3118537e-006
       52150.000   1.7369063e-006
       52160.000   2.1915394e-006
       52170.000   2.6649159e-006
       52180.000   3.1468048e-006
       52190.000   3.6276503e-006
       52200.000   4.0986303e-006
       52210.000   4.5517060e-006
       52220.000   4.9796616e-006
       52230.000   5.3761338e-006
       52240.000   5.7356323e-006
       52250.000   6.0535490e-006
       52260.000   6.3261592e-006
       52270.000   6.5506132e-006
       52280.000   6.7249180e-006
       52290.000   6.8479124e-006
       52300.000   6.9192328e-006
       52310.000   6.9392731e-006
       52320.000   6.9091368e-006
       52330.000   6.8305849e-006
       52340.000   6.7059776e-006
       52350.000   6.5382122e-006
       52360.000   6.3306584e-006
       52370.000   6.0870900e-006
       52380.000   5.8116157e-006
       52390.000   5.5086092e-006
       52400.000   5.1826384e-006
       52410.000   4.8383969e-006
       52420.000   4.4806356e-006
       52430.000   4.1140977e-006
       52440.000   3.7434558e-006
       52450.000   3.3732536e-006
       52460.000   3.0078507e-006
       52470.000   2.6513727e-006
       52480.000   2.3076659e-006
       52490.000   1.9802582e-006
       52500.000   1.6723247e-006
       52510.000   1.3866596e-006
       52520.000   1.1256544e-006
       52530.000   8.9128170e-007
       52540.000   6.8508543e-007
       52550.000   5.0817650e-007
       52560.000   3.6123471e-007
       52570.000   2.4451605e-007
       52580.000   1.5786514e-007
       52590.000   1.0073275e-007
       52600.000   7.2197711e-008
       52610.000   7.0993033e-008
       52620.000   9.5535545e-008
       52630.000   1.4395869e-007
       52640.000   2.1414793e-007
       52650.000   3.0377812e-007
       52660.000   4.1035251e-007
       52670.000   5.3124256e-007
       52680.000   6.6372822e-007
       52690.000   8.0503811e-007
       52700.000   9.5238893e-007
       52710.000   1.1030238e-006
       52720.000   1.2542491e-006
       52730.000   1.4034688e-006
       52740.000   1.5482172e-006
       52750.000   1.6861878e-006
       52760.000   1.8152602e-006
       52770.000   1.9335225e-006
       52780.000   2.0392912e-006
       52790.000   2.1311269e-006
       52800.000   2.2078459e-006
       52810.000   2.2685286e-006
       52820.000   2.3125236e-006
       52830.000   2.3394483e-006
       52840.000   2.3491851e-006
       52850.000   2.3418753e-006
       52860.000   2.3179085e-006
       52870.000   2.2779094e-006
       52880.000   2.2227218e-006
       52890.000   2.1533895e-006
       52900.000   2.0711358e-006
       52910.000   1.9773405e-006
       52920.000   1.8735154e-006
       52930.000   1.7612789e-006
       52940.000   1.6423295e-006
       52950.000   1.5184196e-006
       52960.000   1.3913280e-006
       52970.000   1.2628341e-006
       52980.000   1.1346921e-006
       52990.000   1.0086060e-006
       53000.000   8.8620671e-007
       53010.000   7.6903013e-007
       53020.000   6.5849745e-007
       53030.000   5.5589746e-007
       53040.000   4.6237129e-007
       53050.000   3.7889953e-007
       53060.000   3.0629193e-007
       53070.000   2.4517993e-007
       53080.000   1.9601176e-007
       53090.000   1.5905036e-007
       53100.000   1.3437397e-007
       53110.000   1.2187940e-007
       53120.000   1.2128778e-007
       53130.000   1.3215269e-007
       53140.000   1.5387062e-007
       53150.000   1.8569335e-007
       53160.000   2.2674224e-007
       53170.000   2.7602401e-007
       53180.000   3.3244792e-007
       53190.000   3.9484399e-007
       53200.000   4.6198193e-007
       53210.000   5.3259065e-007
       53220.000   6.0537791e-007
       53230.000   6.7904991e-007
       53240.000   7.5233048e-007
       53250.000   8.2397975e-007
       53260.000   8.9281179e-007
       53270.000   9.5771122e-007
       53280.000   1.0176485e-006
       53290.000   1.0716936e-006
       53300.000   1.1190280e-006
       53310.000   1.1589550e-006
       53320.000   1.1909075e-006
       53330.000   1.2144547e-006
       53340.000   1.2293057e-006
       53350.000   1.2353116e-006
       53360.000   1.2324653e-006
       53370.000   1.2208989e-006
       53380.000   1.2008796e-006
       53390.000   1.1728035e-006
       53400.000   1.1371871e-006
       53410.000   1.0946579e-006
       53420.000   1.0459431e-006
       53430.000   9.9185661e-007
       53440.000   9.3328582e-007
       53450.000   8.7117664e-007
       53460.000   8.0651830e-007
       53470.000   7.4032756e-007
       53480.000   6.7363278e-007
       53490.000   6.0745793e-007
       53500.000   5.4280687e-007
       53510.000   4.8064795e-007
       53520.000   4.2190035e-007
       53530.000   3.6741955e-007
       53540.000   3.1798516e-007
       53550.000   2.7428977e-007
       53560.000   2.3692905e-007
       53570.000   2.0639364e-007
       53580.000   1.8306251e-007
       53590.000   1.6719817e-007
       53600.000   1.5894369e-007
       53610.000   1.5832147e-007
       53620.000   1.6523395e-007
       53630.000   1.7946605e-007
       53640.000   2.0068945e-007
       53650.000   2.2846852e-007
       53660.000   2.6226779e-007
       53670.000   3.0146102e-007
       53680.000   3.4534142e-007
       53690.000   3.9313324e-007
       53700.000   4.4400416e-007
       53710.000   4.9707857e-007
       53720.000   5.5145146e-007
       53730.000   6.0620264e-007
       53740.000   6.6041118e-007
       53750.000   7.1316977e-007
       53760.000   7.6359885e-007
       53770.000   8.1086027e-007
       53780.000   8.5417027e-007
       53790.000   8.9281157e-007
       53800.000   9.2614449e-007
       53810.000   9.5361679e-007
       53820.000   9.7477221e-007
       53830.000   9.8925752e-007
       53840.000   9.9682796e-007
       53850.000   9.9735106e-007
       53860.000   9.9080873e-007
       53870.000   9.7729758e-007
       53880.000   9.5702752e-007
       53890.000   9.3031861e-007
       53900.000   8.9759619e-007
       53910.000   8.5938449e-007
       53920.000   8.1629859e-007
       53930.000   7.6903505e-007
       53940.000   7.1836130e-007
       53950.000   6.6510380e-007
       53960.000   6.1013543e-007
       53970.000   5.5436196e-007
       53980.000   4.9870808e-007
       53990.000   4.4410306e-007
       54000.000   3.9146625e-007
       54010.000   3.4169291e-007
       54020.000   2.9563948e-007
       54030.000   2.5411065e-007
       54040.000   2.1784629e-007
       54050.000   1.8750952e-007
       54060.000   1.6367585e-007
       54070.000   1.4682361e-007
       54080.000   1.3732580e-007
       54090.000   1.3544347e-007
       54100.000   1.4132080e-007
       54110.000   1.5498185e-007
       54120.000   1.7632923e-007
       54130.000   2.0514446e-007
       54140.000   2.4109029e-007
       54150.000   2.8371479e-007
       54160.000   3.3245726e-007
       54170.000   3.8665579e-007
       54180.000   4.4555645e-007
       54190.000   5.0832400e-007
       54200.000   5.7405387e-007
       54210.000   6.4178537e-007
       54220.000   7.1051586e-007
       54230.000   7.7921571e-007
       54240.000   8.4684381e-007
       54250.000   9.1236345e-007
       54260.000   9.7475831e-007
       54270.000   1.0330483e-006
       54280.000   1.0863052e-006
       54290.000   1.1336673e-006
       54300.000   1.1743536e-006
       54310.000   1.2076770e-006
       54320.000   1.2330560e-006
       54330.000   1.2500249e-006
       54340.000   1.2582427e-006
       54350.000   1.2575002e-006
       54360.000   1.2477250e-006
       54370.000   1.2289845e-006
       54380.000   1.2014871e-006
       54390.000   1.1655813e-006
       54400.000   1.1217525e-006
       54410.000   1.0706176e-006
       54420.000   1.0129179e-006
       54430.000   9.4950983e-007
       54440.000   8.8135402e-007
       54450.000   8.0950218e-007
       54460.000   7.3508295e-007
       54470.000   6.5928608e-007
       54480.000   5.8334556e-007
       54490.000   5.0852179e-007
       54500.000   4.3608306e-007
       54510.000   3.6728677e-007
       54520.000   3.0335990e-007
       54530.000   2.4548056e-007
       54540.000   1.9475926e-007
       54550.000   1.5222106e-007
       54560.000   1.1878865e-007
       54570.000   9.5266727e-008
       54580.000   8.2327745e-008
       54590.000   8.0499422e-008
       54600.000   9.0154164e-008
       54610.000   1.1150057e-007
       54620.000   1.4457719e-007
       54630.000   1.8924876e-007
       54640.000   2.4520476e-007
       54650.000   3.1196073e-007
       54660.000   3.8886100e-007
       54670.000   4.7508786e-007
       54680.000   5.6966794e-007
       54690.000   6.7148425e-007
       54700.000   7.7928999e-007
       54710.000   8.9172430e-007
       54720.000   1.0073302e-006
       54730.000   1.1245739e-006
       54740.000   1.2418666e-006
       54750.000   1.3575860e-006
       54760.000   1.4701002e-006
       54770.000   1.5777914e-006
       54780.000   1.6790802e-006
       54790.000   1.7724496e-006
       54800.000   1.8564691e-006
       54810.000   1.9298173e-006
       54820.000   1.9913043e-006
       54830.000   2.0398915e-006
       54840.000   2.0747111e-006
       54850.000   2.0950823e-006
       54860.000   2.1005286e-006
       54870.000   2.0907984e-006
       54880.000   2.0658071e-006
       54890.000   2.0257605e-006
       54900.000   1.9710725e-006
       54910.000   1.9023872e-006
       54920.000   1.8205745e-006
       54930.000   1.7267233e-006
       54940.000   1.6221306e-006
       54950.000   1.5082879e-006
       54960.000   1.3868642e-006
       54970.000   1.2596856e-006
       54980.000   1.1287137e-006
       54990.000   9.9601939e-007
       55000.000   8.6375623e-007
       55010.000   7.3413092e-007
       55020.000   6.0937316e-007
       55030.000   4.9170361e-007
       55040.000   3.8330165e-007
       55050.000   2.8627284e-007
       55060.000   2.0261663e-007
       55070.000   1.3419481e-007
       55080.000   8.2701070e-008
       55090.000   4.9632273e-008
       55100.000   3.6261759e-008
       55110.000   4.3615168e-008
       55120.000   7.2449174e-008
       55130.000   1.2323351e-007
       55140.000   1.9613658e-007
       55150.000   2.9101503e-007
       55160.000   4.0740744e-007
       55170.000   5.4453238e-007
       55180.000   7.0129097e-007
       55190.000   8.7627398e-007
       55200.000   1.0677736e-006
       55210.000   1.2737997e-006
       55220.000   1.4921005e-006
       55230.000   1.7201876e-006
       55240.000   1.9553652e-006
       55250.000   2.1947623e-006
       55260.000   2.4353698e-006
       55270.000   2.6740789e-006
       55280.000   2.9077231e-006
       55290.000   3.1331219e-006
       55300.000   3.3471260e-006
       55310.000   3.5466610e-006
       55320.000   3.7287809e-006
       55330.000   3.8907066e-006
       55340.000   4.0298740e-006
       55350.000   4.1439766e-006
       55360.000   4.2310069e-006
       55370.000   4.2892947e-006
       55380.000   4.3175413e-006
       55390.000   4.3148506e-006
       55400.000   4.2807542e-006
       55410.000   4.2152332e-006
       55420.000   4.1187321e-006
       55430.000   3.9921694e-006
       55440.000   3.8369396e-006
       55450.000   3.6549103e-006
       55460.000   3.4484120e-006
       55470.000   3.2202213e-006
       55480.000   2.9735371e-006
       55490.000   2.7119514e-006
       55500.000   2.4394123e-006
       55510.000   2.1601810e-006
       55520.000   1.8787858e-006
       55530.000   1.5999667e-006
       55540.000   1.3286182e-006
       55550.000   1.0697267e-006
       55560.000   8.2830510e-007
       55570.000   6.0932510e-007
       55580.000   4.1764680e-007
       55590.000   2.5794807e-007
       55600.000   1.3465367e-007
       55610.000   5.1865284e-008
       55620.000   1.3293468e-008
       55630.000   2.2192396e-008
       55640.000   8.1298385e-008
       55650.000   1.9277314e-007
       55660.000   3.5815264e-007
       55670.000   5.7830245e-007
       55680.000   8.5338042e-007
       55690.000   1.1828073e-006
       55700.000   1.5652463e-006
       55710.000   1.9985915e-006
       55720.000   2.4799665e-006
       55730.000   3.0057330e-006
       55740.000   3.5715098e-006
       55750.000   4.1722026e-006
       55760.000   4.8020438e-006
       55770.000   5.4546434e-006
       55780.000   6.1230504e-006
       55790.000   6.7998230e-006
       55800.000   7.4771089e-006
       55810.000   8.1467350e-006
       55820.000   8.8003040e-006
       55830.000   9.4292987e-006
       55840.000   1.0025193e-005
       55850.000   1.0579565e-005
       55860.000   1.1084222e-005
       55870.000   1.1531317e-005
       55880.000   1.1913475e-005
       55890.000   1.2223916e-005
       55900.000   1.2456577e-005
       55910.000   1.2606234e-005
       55920.000   1.2668611e-005
       55930.000   1.2640495e-005
       55940.000   1.2519834e-005
       55950.000   1.2305831e-005
       55960.000   1.1999029e-005
       55970.000   1.1601381e-005
       55980.000   1.1116307e-005
       55990.000   1.0548746e-005
       56000.000   9.9051828e-006
       56010.000   9.1936647e-006
       56020.000   8.4237988e-006
       56030.000   7.6067394e-006
       56040.000   6.7551516e-006
       56050.000   5.8831618e-006
       56060.000   5.0062880e-006
       56070.000   4.1413547e-006
       56080.000   3.3063910e-006
       56090.000   2.5205117e-006
       56100.000   1.8037834e-006
       56110.000   1.1770757e-006
       56120.000   6.6189905e-007
       56130.000   2.8022953e-007
       56140.000   5.4323304e-008
       56150.000   6.5212245e-009
       56160.000   1.5904560e-007
       56170.000   5.3379091e-007
       56180.000   1.1521103e-006
       56190.000   2.0346000e-006
       56200.000   3.2008832e-006
       56210.000   4.6693960e-006
       56220.000   6.4571775e-006
       56230.000   8.5796656e-006
       56240.000   1.1050501e-005
       56250.000   1.3881343e-005
       56260.000   1.7081692e-005
       56270.000   2.0658736e-005
       56280.000   2.4617203e-005
       56290.000   2.8959236e-005
       56300.000   3.3684288e-005
       56310.000   3.8789034e-005
       56320.000   4.4267308e-005
       56330.000   5.0110061e-005
       56340.000   5.6305342e-005
       56350.000   6.2838307e-005
       56360.000   6.9691246e-005
       56370.000   7.6843644e-005
       56380.000   8.4272258e-005
       56390.000   9.1951218e-005
       56400.000   9.9852164e-005
       56410.000    0.00010794439
       56420.000    0.00011619503
       56430.000    0.00012456922
       56440.000    0.00013303037
       56450.000    0.00014154033
       56460.000    0.00015005969
       56470.000    0.00015854801
       56480.000    0.00016696410
       56490.000    0.00017526632
       56500.000    0.00018341286
       56510.000    0.00019136201
       56520.000    0.00019907251
       56530.000    0.00020650382
       56540.000    0.00021361637
       56550.000    0.00022037196
       56560.000    0.00022673393
       56570.000    0.00023266750
       56580.000    0.00023813999
       56590.000    0.00024312111
       56600.000    0.00024758312
       56610.000    0.00025150112
       56620.000    0.00025485316
       56630.000    0.00025762047
       56640.000    0.00025978755
       56650.000    0.00026134231
       56660.000    0.00026227618
       56670.000    0.00026258411
       56680.000    0.00026226469
       56690.000    0.00026132008
       56700.000    0.00025975605
       56710.000    0.00025758188
       56720.000    0.00025481033
       56730.000    0.00025145752
       56740.000    0.00024754280
       56750.000    0.00024308859
       56760.000    0.00023812025
       56770.000    0.00023266583
       56780.000    0.00022675587
       56790.000    0.00022042321
       56800.000    0.00021370268
       56810.000    0.00020663086
       56820.000    0.00019924585
       56830.000    0.00019158693
       56840.000    0.00018369430
       56850.000    0.00017560878
       56860.000    0.00016737152
       56870.000    0.00015902372
       56880.000    0.00015060630
       56890.000    0.00014215968
       56900.000    0.00013372346
       56910.000    0.00012533617
       56920.000    0.00011703503
       56930.000    0.00010885570
       56940.000    0.00010083207
       56950.000   9.2996046e-005
       56960.000   8.5377398e-005
       56970.000   7.8003561e-005
       56980.000   7.0899521e-005
       56990.000   6.4087694e-005
       57000.000   5.7587829e-005
       57010.000   5.1416944e-005
       57020.000   4.5589274e-005
       57030.000   4.0116258e-005
       57040.000   3.5006532e-005
       57050.000   3.0265960e-005
       57060.000   2.5897678e-005
       57070.000   2.1902162e-005
       57080.000   1.8277319e-005
       57090.000   1.5018594e-005
       57100.000   1.2119092e-005
       57110.000   9.5697236e-006
       57120.000   7.3593585e-006
       57130.000   5.4749938e-006
       57140.000   3.9019335e-006
       57150.000   2.6239770e-006
       57160.000   1.6236129e-006
       57170.000   8.8221959e-007
       57180.000   3.8026788e-007
       57190.000   9.7524743e-008
       57200.000   1.3256180e-008
       57210.000   1.0642739e-007
       57220.000   3.5589827e-007
       57230.000   7.4061265e-007
       57240.000   1.2397796e-006
       57250.000   1.8330456e-006
       57260.000   2.5006555e-006
       57270.000   3.2236023e-006
       57280.000   3.9837633e-006
       57290.000   4.7640228e-006
       57300.000   5.5483798e-006
       57310.000   6.3220410e-006
       57320.000   7.0714980e-006
       57330.000   7.7845888e-006
       57340.000   8.4505428e-006
       57350.000   9.0600118e-006
       57360.000   9.6050829e-006
       57370.000   1.0079279e-005
       57380.000   1.0477543e-005
       57390.000   1.0796207e-005
       57400.000   1.1032955e-005
       57410.000   1.1186763e-005
       57420.000   1.1257836e-005
       57430.000   1.1247535e-005
       57440.000   1.1158288e-005
       57450.000   1.0993503e-005
       57460.000   1.0757465e-005
       57470.000   1.0455239e-005
       57480.000   1.0092559e-005
       57490.000   9.6757179e-006
       57500.000   9.2114615e-006
       57510.000   8.7068748e-006
       57520.000   8.1692743e-006
       57530.000   7.6061021e-006
       57540.000   7.0248224e-006
       57550.000   6.4328241e-006
       57560.000   5.8373277e-006
       57570.000   5.2452997e-006
       57580.000   4.6633726e-006
       57590.000   4.0977747e-006
       57600.000   3.5542661e-006
       57610.000   3.0380843e-006
       57620.000   2.5538994e-006
       57630.000   2.1057766e-006
       57640.000   1.6971499e-006
       57650.000   1.3308035e-006
       57660.000   1.0088628e-006
       57670.000   7.3279398e-007
       57680.000   5.0341229e-007
       57690.000   3.2089774e-007
       57700.000   1.8481880e-007
       57710.000   9.4162559e-008
       57720.000   4.7371471e-008
       57730.000   4.2385374e-008
       57740.000   7.6688462e-008
       57750.000   1.4736024e-007
       57760.000   2.5112973e-007
       57770.000   3.8443213e-007
       57780.000   5.4346705e-007
       57790.000   7.2425769e-007
       57800.000   9.2270997e-007
       57810.000   1.1346710e-006
       57820.000   1.3559861e-006
       57830.000   1.5825538e-006
       57840.000   1.8103782e-006
       57850.000   2.0356175e-006
       57860.000   2.2546295e-006
       57870.000   2.4640124e-006
       57880.000   2.6606409e-006
       57890.000   2.8416976e-006
       57900.000   3.0046988e-006
       57910.000   3.1475160e-006
       57920.000   3.2683905e-006
       57930.000   3.3659436e-006
       57940.000   3.4391813e-006
       57950.000   3.4874932e-006
       57960.000   3.5106471e-006
       57970.000   3.5087783e-006
       57980.000   3.4823739e-006
       57990.000   3.4322544e-006
       58000.000   3.3595496e-006
       58010.000   3.2656749e-006
       58020.000   3.1522955e-006
       58030.000   3.0213005e-006
       58040.000   2.8747677e-006
       58050.000   2.7149277e-006
       58060.000   2.5441288e-006
       58070.000   2.3647996e-006
       58080.000   2.1794137e-006
       58090.000   1.9904530e-006
       58100.000   1.8003738e-006
       58110.000   1.6115730e-006
       58120.000   1.4263573e-006
       58130.000   1.2469137e-006
       58140.000   1.0752832e-006
       58150.000   9.1333712e-007
       58160.000   7.6275622e-007
       58170.000   6.2501363e-007
       58180.000   5.0136075e-007
       58190.000   3.9281675e-007
       58200.000   3.0016158e-007
       58210.000   2.2393254e-007
       58220.000   1.6442420e-007
       58230.000   1.2169172e-007
       58240.000   9.5557398e-008
       58250.000   8.5620196e-008
       58260.000   9.1268065e-008
       58270.000   1.1169285e-007
       58280.000   1.4590747e-007
       58290.000   1.9276505e-007
       58300.000   2.5097970e-007
       58310.000   3.1914868e-007
       58320.000   3.9577548e-007
       58330.000   4.7929354e-007
       58340.000   5.6809034e-007
       58350.000   6.6053134e-007
       58360.000   7.5498357e-007
       58370.000   8.4983862e-007
       58380.000   9.4353448e-007
       58390.000   1.0345763e-006
       58400.000   1.1215553e-006
       58410.000   1.2031665e-006
       58420.000   1.2782240e-006
       58430.000   1.3456742e-006
       58440.000   1.4046071e-006
       58450.000   1.4542652e-006
       58460.000   1.4940495e-006
       58470.000   1.5235240e-006
       58480.000   1.5424169e-006
       58490.000   1.5506199e-006
       58500.000   1.5481854e-006
       58510.000   1.5353203e-006
       58520.000   1.5123804e-006
       58530.000   1.4798597e-006
       58540.000   1.4383797e-006
       58550.000   1.3886772e-006
       58560.000   1.3315905e-006
       58570.000   1.2680439e-006
       58580.000   1.1990329e-006
       58590.000   1.1256069e-006
       58600.000   1.0488532e-006
       58610.000   9.6987975e-007
       58620.000   8.8979864e-007
       58630.000   8.0970966e-007
       58640.000   7.3068468e-007
       58650.000   6.5375259e-007
       58660.000   5.7988534e-007
       58670.000   5.0998527e-007
       58680.000   4.4487351e-007
       58690.000   3.8528011e-007
       58700.000   3.3183550e-007
       58710.000   2.8506379e-007
       58720.000   2.4537764e-007
       58730.000   2.1307504e-007
       58740.000   1.8833766e-007
       58750.000   1.7123108e-007
       58760.000   1.6170669e-007
       58770.000   1.5960515e-007
       58780.000   1.6466154e-007
       58790.000   1.7651177e-007
       58800.000   1.9470051e-007
       58810.000   2.1869009e-007
       58820.000   2.4787056e-007
       58830.000   2.8157059e-007
       58840.000   3.1906892e-007
       58850.000   3.5960647e-007
       58860.000   4.0239860e-007
       58870.000   4.4664764e-007
       58880.000   4.9155518e-007
       58890.000   5.3633426e-007
       58900.000   5.8022104e-007
       58910.000   6.2248595e-007
       58920.000   6.6244401e-007
       58930.000   6.9946435e-007
       58940.000   7.3297870e-007
       58950.000   7.6248874e-007
       58960.000   7.8757224e-007
       58970.000   8.0788801e-007
       58980.000   8.2317940e-007
       58990.000   8.3327656e-007
       59000.000   8.3809721e-007
       59010.000   8.3764623e-007
       59020.000   8.3201373e-007
       59030.000   8.2137199e-007
       59040.000   8.0597115e-007
       59050.000   7.8613370e-007
       59060.000   7.6224811e-007
       59070.000   7.3476137e-007
       59080.000   7.0417087e-007
       59090.000   6.7101560e-007
       59100.000   6.3586681e-007
       59110.000   5.9931832e-007
       59120.000   5.6197672e-007
       59130.000   5.2445132e-007
       59140.000   4.8734444e-007
       59150.000   4.5124173e-007
       59160.000   4.1670306e-007
       59170.000   3.8425381e-007
       59180.000   3.5437690e-007
       59190.000   3.2750554e-007
       59200.000   3.0401689e-007
       59210.000   2.8422665e-007
       59220.000   2.6838471e-007
       59230.000   2.5667191e-007
       59240.000   2.4919786e-007
       59250.000   2.4600000e-007
       59260.000   2.4704375e-007
       59270.000   2.5222389e-007
       59280.000   2.6136696e-007
       59290.000   2.7423479e-007
       59300.000   2.9052904e-007
       59310.000   3.0989664e-007
       59320.000   3.3193609e-007
       59330.000   3.5620449e-007
       59340.000   3.8222520e-007
       59350.000   4.0949597e-007
       59360.000   4.3749751e-007
       59370.000   4.6570218e-007
       59380.000   4.9358292e-007
       59390.000   5.2062200e-007
       59400.000   5.4631968e-007
       59410.000   5.7020254e-007
       59420.000   5.9183132e-007
       59430.000   6.1080827e-007
       59440.000   6.2678374e-007
       59450.000   6.3946207e-007
       59460.000   6.4860650e-007
       59470.000   6.5404326e-007
       59480.000   6.5566452e-007
       59490.000   6.5343034e-007
       59500.000   6.4736954e-007
       59510.000   6.3757941e-007
       59520.000   6.2422435e-007
       59530.000   6.0753340e-007
       59540.000   5.8779674e-007
       59550.000   5.6536096e-007
       59560.000   5.4062418e-007
       59570.000   5.1402921e-007
       59580.000   4.8605661e-007
       59590.000   4.5721700e-007
       59600.000   4.2804283e-007
       59610.000   3.9907965e-007
       59620.000   3.7087723e-007
       59630.000   3.4398045e-007
       59640.000   3.1892019e-007
       59650.000   2.9620444e-007
       59660.000   2.7630961e-007
       59670.000   2.5967228e-007
       59680.000   2.4668154e-007
       59690.000   2.3767196e-007
       59700.000   2.3291735e-007
       59710.000   2.3262545e-007
       59720.000   2.3693359e-007
       59730.000   2.4590540e-007
       59740.000   2.5952864e-007
       59750.000   2.7771427e-007
       59760.000   3.0029659e-007
       59770.000   3.2703475e-007
       59780.000   3.5761536e-007
       59790.000   3.9165627e-007
       59800.000   4.2871159e-007
       59810.000   4.6827830e-007
       59820.000   5.0980152e-007
       59830.000   5.5268417e-007
       59840.000   5.9629515e-007
       59850.000   6.3997879e-007
       59860.000   6.8306477e-007
       59870.000   7.2487854e-007
       59880.000   7.6475191e-007
       59890.000   8.0203380e-007
       59900.000   8.3610086e-007
       59910.000   8.6636791e-007
       59920.000   8.9229803e-007
       59930.000   9.1341200e-007
       59940.000   9.2929713e-007
       59950.000   9.3961523e-007
       59960.000   9.4410957e-007
       59970.000   9.4261080e-007
       59980.000   9.3504164e-007
       59990.000   9.2142023e-007
       60000.000   9.0186217e-007
       60010.000   8.7658091e-007
       60020.000   8.4588747e-007
       60030.000   8.1018744e-007
       60040.000   7.6997737e-007
       60050.000   7.2583945e-007
       60060.000   6.7843483e-007
       60070.000   6.2849556e-007
       60080.000   5.7681536e-007
       60090.000   5.2423917e-007
       60100.000   4.7165173e-007
       60110.000   4.1996532e-007
       60120.000   3.7010675e-007
       60130.000   3.2300388e-007
       60140.000   2.7957171e-007
       60150.000   2.4069843e-007
       60160.000   2.0723140e-007
       60170.000   1.7996349e-007
       60180.000   1.5961980e-007
       60190.000   1.4684505e-007
       60200.000   1.4219187e-007
       60210.000   1.4611008e-007
       60220.000   1.5893721e-007
       60230.000   1.8089041e-007
       60240.000   2.1205991e-007
       60250.000   2.5240412e-007
       60260.000   3.0174654e-007
       60270.000   3.5977449e-007
       60280.000   4.2603988e-007
       60290.000   4.9996180e-007
       60300.000   5.8083125e-007
       60310.000   6.6781773e-007
       60320.000   7.5997781e-007
       60330.000   8.5626559e-007
       60340.000   9.5554482e-007
       60350.000   1.0566028e-006
