#C >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
#C [SECTION REPORT PULSE HEIGHT SPECTRUM]
#C 
#C For plotting purposes, two energies per bin are given,
#C namely, the low end and the middle point of each bin
#C 
#S 1 Data sets for histograms
#N 12
#L  Elow [eV]  Emiddle [eV]  Source [1/eV]  2sigmaSource  Si [1/eV]  2sigmaSi  Up [1/eV]  2sigmaUp  Down [1/eV]  2sigmaDown  Cu [1/eV]  2sigmaCu  
  8.10005E+04  8.17505E+04  9.66673E-07  3.6E-07  6.33338E-07  2.9E-07  3.00002E-07  2.0E-07  2.33335E-07  1.8E-07  1.66668E-07  1.5E-07
  8.25004E+04  8.32504E+04  2.43335E-06  5.7E-07  1.20001E-06  4.0E-07  3.33336E-07  2.1E-07  5.33337E-07  2.7E-07  4.33336E-07  2.4E-07
  8.40004E+04  8.47504E+04  3.76669E-06  7.1E-07  1.23334E-06  4.1E-07  3.66669E-07  2.2E-07  8.00005E-07  3.3E-07  2.00001E-07  1.6E-07
  8.55004E+04  8.62504E+04  5.33337E-07  2.7E-07  1.66668E-07  1.5E-07  2.66668E-07  1.9E-07  3.33336E-07  2.1E-07  2.00001E-07  1.6E-07
  8.70004E+04  8.77504E+04  9.66673E-07  3.6E-07  3.00002E-07  2.0E-07  3.00002E-07  2.0E-07  4.33336E-07  2.4E-07  3.00002E-07  2.0E-07
  8.85004E+04  8.92504E+04  2.20001E-06  5.4E-07  8.33339E-07  3.3E-07  2.66668E-07  1.9E-07  5.33337E-07  2.7E-07  1.66668E-07  1.5E-07
  9.00004E+04  9.07504E+04  1.10001E-06  3.8E-07  4.00003E-07  2.3E-07  1.33334E-07  1.3E-07  1.00001E-07  1.2E-07  2.00001E-07  1.6E-07
  9.15004E+04  9.22504E+04  2.13335E-06  5.3E-07  8.33339E-07  3.3E-07  1.33334E-07  1.3E-07  5.33337E-07  2.7E-07  1.33334E-07  1.3E-07
  9.30004E+04  9.37504E+04  1.36668E-06  4.3E-07  4.66670E-07  2.5E-07  3.00002E-07  2.0E-07  3.66669E-07  2.2E-07  1.66668E-07  1.5E-07
  9.45004E+04  9.52504E+04  6.33338E-07  2.9E-07  3.00002E-07  2.0E-07  1.66668E-07  1.5E-07  1.66668E-07  1.5E-07  3.33336E-08  6.7E-08
  9.60004E+04  9.67504E+04  1.03334E-06  3.7E-07  4.33336E-07  2.4E-07  2.33335E-07  1.8E-07  3.00002E-07  2.0E-07  6.66671E-08  9.4E-08
  9.75004E+04  9.82503E+04  1.30001E-06  4.2E-07  3.00002E-07  2.0E-07  1.66668E-07  1.5E-07  4.00003E-07  2.3E-07  1.33334E-07  1.3E-07
  9.90003E+04  9.97503E+04  8.33339E-07  3.3E-07  3.33336E-07  2.1E-07  1.00001E-07  1.2E-07  2.66668E-07  1.9E-07  1.66668E-07  1.5E-07
  1.00500E+05  1.01250E+05  1.06667E-06  3.8E-07  2.00001E-07  1.6E-07  1.00001E-07  1.2E-07  2.00001E-07  1.6E-07  3.33336E-08  6.7E-08
  1.02000E+05  1.02750E+05  8.00005E-07  3.3E-07  2.00001E-07  1.6E-07  1.00001E-07  1.2E-07  2.33335E-07  1.8E-07  3.33336E-08  6.7E-08
  1.03500E+05  1.04250E+05  8.33339E-07  3.3E-07  2.00001E-07  1.6E-07  1.00001E-07  1.2E-07  2.66668E-07  1.9E-07  3.33336E-08  6.7E-08
  1.05000E+05  1.05750E+05  1.43334E-06  4.4E-07  4.00003E-07  2.3E-07  1.33334E-07  1.3E-07  3.00002E-07  2.0E-07  6.66671E-08  9.4E-08
  1.06500E+05  1.07250E+05  5.33337E-07  2.7E-07  1.00001E-07  1.2E-07  1.00001E-07  1.2E-07  3.00002E-07  2.0E-07  1.00001E-07  1.2E-07
  1.08000E+05  1.08750E+05  4.66670E-07  2.5E-07  3.33336E-08  6.7E-08  3.33336E-08  6.7E-08  2.33335E-07  1.8E-07  3.33336E-08  6.7E-08
  1.09500E+05  1.10250E+05  9.66673E-07  3.6E-07  2.66668E-07  1.9E-07  1.33334E-07  1.3E-07  1.33334E-07  1.3E-07  3.33336E-08  6.7E-08
  1.11000E+05  1.11750E+05  7.33338E-07  3.1E-07  2.33335E-07  1.8E-07  6.66671E-08  9.4E-08  2.33335E-07  1.8E-07  0.00000E+00  0.0E+00
  1.12500E+05  1.13250E+05  9.00006E-07  3.5E-07  3.33336E-08  6.7E-08  3.33336E-08  6.7E-08  2.00001E-07  1.6E-07  1.00001E-07  1.2E-07
  1.14000E+05  1.14750E+05  6.00004E-07  2.8E-07  6.66671E-08  9.4E-08  1.00001E-07  1.2E-07  3.66669E-07  2.2E-07  6.66671E-08  9.4E-08
  1.15500E+05  1.16250E+05  3.33336E-07  2.1E-07  6.66671E-08  9.4E-08  0.00000E+00  0.0E+00  3.33336E-08  6.7E-08  3.33336E-08  6.7E-08
  1.17000E+05  1.17750E+05  8.33339E-07  3.3E-07  2.00001E-07  1.6E-07  3.33336E-08  6.7E-08  3.00002E-07  2.0E-07  0.00000E+00  0.0E+00
  1.18500E+05  1.19250E+05  5.66670E-07  2.7E-07  1.00001E-07  1.2E-07  0.00000E+00  0.0E+00  3.00002E-07  2.0E-07  0.00000E+00  0.0E+00
  1.20000E+05  1.20750E+05  4.00003E-07  2.3E-07  1.00001E-07  1.2E-07  3.33336E-08  6.7E-08  2.00001E-07  1.6E-07  0.00000E+00  0.0E+00
  1.21500E+05  1.22250E+05  5.33337E-07  2.7E-07  6.66671E-08  9.4E-08  6.66671E-08  9.4E-08  2.00001E-07  1.6E-07  3.33336E-08  6.7E-08
  1.23000E+05  1.23750E+05  5.00003E-07  2.6E-07  6.66671E-08  9.4E-08  1.66668E-07  1.5E-07  6.66671E-08  9.4E-08  0.00000E+00  0.0E+00
  1.24500E+05  1.25250E+05  1.00001E-07  1.2E-07  3.33336E-08  6.7E-08  6.66671E-08  9.4E-08  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00
